task_id,user_name,duration_seconds,date,type
manual_cut_18680114637_20260813_110948_00002_task_0,Rajni,138.0,2026-09-10,completed
manual_cut_18680114637_20260813_110948_00002_task_0,Rajni,138.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_110948_00003_task_0,Rajni,87.0,2026-09-10,completed
manual_cut_18680114637_20260813_110948_00003_task_0,Rajni,87.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_110948_00009_task_6,Rajni,42.0,2026-09-10,completed
manual_cut_18680114637_20260813_110948_00009_task_6,Rajni,42.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_110948_00010_task_2,Rajni,116.0,2026-09-10,completed
manual_cut_18680114637_20260813_110948_00010_task_2,Rajni,116.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00000_task_1,Rajni,55.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00000_task_1,Rajni,55.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00000_task_2,Rajni,111.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00000_task_2,Rajni,111.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00001_task_2,Rajni,24.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00001_task_2,Rajni,24.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00002_task_0,Rajni,86.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00002_task_0,Rajni,86.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00002_task_2,Rajni,184.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00002_task_2,Rajni,184.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00002_task_3,Rajni,22.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00002_task_3,Rajni,22.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00003_task_1,Rajni,52.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00003_task_1,Rajni,52.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00004_task_0,Rajni,73.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00004_task_0,Rajni,73.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00004_task_1,Rajni,78.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00004_task_1,Rajni,78.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00004_task_3,Rajni,36.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00004_task_3,Rajni,36.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00005_task_3,Rajni,48.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00005_task_3,Rajni,48.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00006_task_3,Rajni,41.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00006_task_3,Rajni,41.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00007_task_1,Rajni,221.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00007_task_1,Rajni,221.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00008_task_4,Rajni,110.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00008_task_4,Rajni,110.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00010_task_0,Rajni,46.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00010_task_0,Rajni,46.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00010_task_1,Rajni,35.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00010_task_1,Rajni,35.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00012_task_4,Rajni,13.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00012_task_4,Rajni,13.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00013_task_1,Rajni,77.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00013_task_1,Rajni,77.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_123056_00015_task_0,Rajni,53.0,2026-09-10,completed
manual_cut_18680114637_20260813_123056_00015_task_0,Rajni,53.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_143020_00000_task_2,Rajni,90.0,2026-09-10,completed
manual_cut_18680114637_20260813_143020_00000_task_2,Rajni,90.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_143020_00002_task_1,Rajni,53.0,2026-09-10,completed
manual_cut_18680114637_20260813_143020_00002_task_1,Rajni,53.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260813_143020_00003_task_1,Rajni,150.0,2026-09-10,completed
manual_cut_18680114637_20260813_143020_00003_task_1,Rajni,150.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260905_162347_00003_task_0,Ranjeeta,215.0,2026-09-10,completed
manual_cut_18670568096_20260905_162347_00003_task_0,Ranjeeta,215.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_122055_00000_task_0,Ranjeeta,300.0,2026-09-10,completed
manual_cut_18670568096_20260907_122055_00000_task_0,Ranjeeta,300.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_122055_00001_task_0,Ranjeeta,43.0,2026-09-10,completed
manual_cut_18670568096_20260907_122055_00001_task_0,Ranjeeta,43.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_123330_00000_task_0,Ranjeeta,299.0,2026-09-10,completed
manual_cut_18670568096_20260907_123330_00000_task_0,Ranjeeta,299.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_123330_00001_task_0,Ranjeeta,211.0,2026-09-10,completed
manual_cut_18670568096_20260907_123330_00001_task_0,Ranjeeta,211.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_125217_00000_task_0,Ranjeeta,77.0,2026-09-10,completed
manual_cut_18670568096_20260907_125217_00000_task_0,Ranjeeta,77.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_125217_00000_task_1,Ranjeeta,223.0,2026-09-10,completed
manual_cut_18670568096_20260907_125217_00000_task_1,Ranjeeta,223.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_125217_00001_task_0,Ranjeeta,144.0,2026-09-10,completed
manual_cut_18670568096_20260907_125217_00001_task_0,Ranjeeta,144.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_125217_00001_task_1,Ranjeeta,156.0,2026-09-10,completed
manual_cut_18670568096_20260907_125217_00001_task_1,Ranjeeta,156.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_125217_00002_task_0,Ranjeeta,299.0,2026-09-10,completed
manual_cut_18670568096_20260907_125217_00002_task_0,Ranjeeta,299.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_125217_00003_task_0,Ranjeeta,299.0,2026-09-10,completed
manual_cut_18670568096_20260907_125217_00003_task_0,Ranjeeta,299.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_125217_00004_task_0,Ranjeeta,257.0,2026-09-10,completed
manual_cut_18670568096_20260907_125217_00004_task_0,Ranjeeta,257.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_133107_00000_task_0,Ranjeeta,170.0,2026-09-10,completed
manual_cut_18670568096_20260907_133107_00000_task_0,Ranjeeta,170.0,2026-09-10,auditor_passed
manual_cut_18670568096_20260907_133107_00000_task_1,Ranjeeta,129.0,2026-09-10,completed
manual_cut_18670568096_20260907_133107_00000_task_1,Ranjeeta,129.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_092406_00006_task_0,Ranjeeta,73.0,2026-09-10,completed
manual_cut_18680114637_20260811_092406_00006_task_0,Ranjeeta,73.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_092406_00007_task_1,Ranjeeta,69.0,2026-09-10,completed
manual_cut_18680114637_20260811_092406_00007_task_1,Ranjeeta,69.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_092406_00007_task_2,Ranjeeta,106.0,2026-09-10,completed
manual_cut_18680114637_20260811_092406_00007_task_2,Ranjeeta,106.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_092406_00009_task_2,Ranjeeta,129.0,2026-09-10,completed
manual_cut_18680114637_20260811_092406_00009_task_2,Ranjeeta,129.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_092406_00011_task_0,Ranjeeta,23.0,2026-09-10,completed
manual_cut_18680114637_20260811_092406_00011_task_0,Ranjeeta,23.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_092406_00017_task_3,Ranjeeta,59.0,2026-09-10,completed
manual_cut_18680114637_20260811_092406_00017_task_3,Ranjeeta,59.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_111027_00000_task_2,Ranjeeta,185.0,2026-09-10,completed
manual_cut_18680114637_20260811_111027_00000_task_2,Ranjeeta,185.0,2026-09-10,auditor_passed
manual_cut_18680114637_20260811_111027_00001_task_0,Ranjeeta,300.0,2026-09-10,completed
manual_cut_18680114637_20260811_111027_00001_task_0,Ranjeeta,300.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260830_144215_00004_task_5,Riya,82.0,2026-09-10,completed
manual_cut_18606424417_20260830_144215_00004_task_5,Riya,82.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260830_144215_00005_task_0,Riya,112.0,2026-09-10,completed
manual_cut_18606424417_20260830_144215_00005_task_0,Riya,112.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260830_144215_00005_task_2,Riya,103.0,2026-09-10,completed
manual_cut_18606424417_20260830_144215_00005_task_2,Riya,103.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00002_task_2,Riya,86.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00002_task_2,Riya,86.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00003_task_1,Riya,39.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00003_task_1,Riya,39.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00003_task_2,Riya,81.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00003_task_2,Riya,81.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00003_task_3,Riya,13.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00003_task_3,Riya,13.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00004_task_2,Riya,158.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00004_task_2,Riya,158.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00005_task_0,Riya,107.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00005_task_0,Riya,107.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00005_task_4,Riya,40.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00005_task_4,Riya,40.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00005_task_5,Riya,26.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00005_task_5,Riya,26.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_110514_00006_task_0,Riya,98.0,2026-09-10,completed
manual_cut_18606424417_20260831_110514_00006_task_0,Riya,98.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_220154_00000_task_1,Riya,107.0,2026-09-10,completed
manual_cut_18606424417_20260831_220154_00000_task_1,Riya,107.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_220154_00000_task_4,Riya,18.0,2026-09-10,completed
manual_cut_18606424417_20260831_220154_00000_task_4,Riya,18.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_220154_00001_task_0,Riya,91.0,2026-09-10,completed
manual_cut_18606424417_20260831_220154_00001_task_0,Riya,91.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_220154_00005_task_1,Riya,12.0,2026-09-10,completed
manual_cut_18606424417_20260831_220154_00005_task_1,Riya,12.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_220154_00007_task_2,Riya,60.0,2026-09-10,completed
manual_cut_18606424417_20260831_220154_00007_task_2,Riya,60.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_220154_00007_task_3,Riya,95.0,2026-09-10,completed
manual_cut_18606424417_20260831_220154_00007_task_3,Riya,95.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_220154_00008_task_0,Riya,106.0,2026-09-10,completed
manual_cut_18606424417_20260831_220154_00008_task_0,Riya,106.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_231944_00000_task_0,Riya,150.0,2026-09-10,completed
manual_cut_18606424417_20260831_231944_00000_task_0,Riya,150.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_233648_00000_task_5,Riya,15.0,2026-09-10,completed
manual_cut_18606424417_20260831_233648_00000_task_5,Riya,15.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260831_233648_00001_task_6,Riya,26.0,2026-09-10,completed
manual_cut_18606424417_20260831_233648_00001_task_6,Riya,26.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00000_task_2,Riya,71.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00000_task_2,Riya,71.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00001_task_0,Riya,37.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00001_task_0,Riya,37.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00004_task_3,Riya,74.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00004_task_3,Riya,74.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00005_task_0,Riya,83.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00005_task_0,Riya,83.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00005_task_1,Riya,173.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00005_task_1,Riya,173.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00005_task_3,Riya,25.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00005_task_3,Riya,25.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00006_task_0,Riya,184.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00006_task_0,Riya,184.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00007_task_0,Riya,58.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00007_task_0,Riya,58.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_000043_00007_task_6,Riya,186.0,2026-09-10,completed
manual_cut_18606424417_20260901_000043_00007_task_6,Riya,186.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260901_004732_00000_task_1,Riya,28.0,2026-09-10,completed
manual_cut_18606424417_20260901_004732_00000_task_1,Riya,28.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_141550_00000_task_0,Riya,20.0,2026-09-10,completed
manual_cut_18606424417_20260902_141550_00000_task_0,Riya,20.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_141550_00000_task_3,Riya,54.0,2026-09-10,completed
manual_cut_18606424417_20260902_141550_00000_task_3,Riya,54.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_141550_00001_task_0,Riya,42.0,2026-09-10,completed
manual_cut_18606424417_20260902_141550_00001_task_0,Riya,42.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_141550_00001_task_1,Riya,23.0,2026-09-10,completed
manual_cut_18606424417_20260902_141550_00001_task_1,Riya,23.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_141550_00002_task_0,Riya,117.0,2026-09-10,completed
manual_cut_18606424417_20260902_141550_00002_task_0,Riya,117.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_150035_00000_task_1,Riya,31.0,2026-09-10,completed
manual_cut_18606424417_20260902_150035_00000_task_1,Riya,31.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_150035_00000_task_3,Riya,57.0,2026-09-10,completed
manual_cut_18606424417_20260902_150035_00000_task_3,Riya,57.0,2026-09-10,auditor_passed
manual_cut_18606424417_20260902_195649_00001_task_1,Riya,53.0,2026-09-10,completed
manual_cut_18606424417_20260902_195649_00001_task_1,Riya,53.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260807_112346_00000_task_0,Riya,36.0,2026-09-10,completed
manual_cut_18610815726_20260807_112346_00000_task_0,Riya,36.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260807_150432_00000_task_1,Riya,113.0,2026-09-10,completed
manual_cut_18610815726_20260807_150432_00000_task_1,Riya,113.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260809_135946_00005_task_0,Riya,15.0,2026-09-10,completed
manual_cut_18610815726_20260809_135946_00005_task_0,Riya,15.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260810_213146_00001_task_4,Riya,26.0,2026-09-10,completed
manual_cut_18610815726_20260810_213146_00001_task_4,Riya,26.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260810_222213_00001_task_3,Riya,36.0,2026-09-10,completed
manual_cut_18610815726_20260810_222213_00001_task_3,Riya,36.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260811_094233_00000_task_1,Riya,23.0,2026-09-10,completed
manual_cut_18610815726_20260811_094233_00000_task_1,Riya,23.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260811_094233_00000_task_10,Riya,16.0,2026-09-10,completed
manual_cut_18610815726_20260811_094233_00000_task_10,Riya,16.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260811_094233_00000_task_8,Riya,23.0,2026-09-10,completed
manual_cut_18610815726_20260811_094233_00000_task_8,Riya,23.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260812_110236_00000_task_3,Riya,34.0,2026-09-10,completed
manual_cut_18610815726_20260812_110236_00000_task_3,Riya,34.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260812_110236_00000_task_4,Riya,76.0,2026-09-10,completed
manual_cut_18610815726_20260812_110236_00000_task_4,Riya,76.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260812_153748_00000_task_4,Riya,31.0,2026-09-10,completed
manual_cut_18610815726_20260812_153748_00000_task_4,Riya,31.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260813_094533_00000_task_1,Riya,169.0,2026-09-10,completed
manual_cut_18610815726_20260813_094533_00000_task_1,Riya,169.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260813_094533_00000_task_3,Riya,13.0,2026-09-10,completed
manual_cut_18610815726_20260813_094533_00000_task_3,Riya,13.0,2026-09-10,auditor_passed
manual_cut_18610815726_20260813_095512_00001_task_1,Riya,37.0,2026-09-10,completed
manual_cut_18610815726_20260813_095512_00001_task_1,Riya,37.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00005_task_6,Ranjeeta,41.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00005_task_6,Ranjeeta,41.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00007_task_1,Ranjeeta,35.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00007_task_1,Ranjeeta,35.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00009_task_2,Ranjeeta,48.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00009_task_2,Ranjeeta,48.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00009_task_5,Ranjeeta,93.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00009_task_5,Ranjeeta,93.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00010_task_2,Ranjeeta,73.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00010_task_2,Ranjeeta,73.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00014_task_1,Ranjeeta,46.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00014_task_1,Ranjeeta,46.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00014_task_3,Ranjeeta,24.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00014_task_3,Ranjeeta,24.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00014_task_5,Ranjeeta,33.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00014_task_5,Ranjeeta,33.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00015_task_1,Ranjeeta,189.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00015_task_1,Ranjeeta,189.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00016_task_1,Ranjeeta,88.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00016_task_1,Ranjeeta,88.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_174322_00016_task_3,Ranjeeta,47.0,2026-09-10,completed
manual_cut_18656556020_20260816_174322_00016_task_3,Ranjeeta,47.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_192027_00001_task_2,Ranjeeta,40.0,2026-09-10,completed
manual_cut_18656556020_20260816_192027_00001_task_2,Ranjeeta,40.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_193412_00000_task_5,Ranjeeta,33.0,2026-09-10,completed
manual_cut_18656556020_20260816_193412_00000_task_5,Ranjeeta,33.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_193412_00000_task_8,Ranjeeta,34.0,2026-09-10,completed
manual_cut_18656556020_20260816_193412_00000_task_8,Ranjeeta,34.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_193412_00001_task_3,Ranjeeta,56.0,2026-09-10,completed
manual_cut_18656556020_20260816_193412_00001_task_3,Ranjeeta,56.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_194244_00000_task_3,Ranjeeta,20.0,2026-09-10,completed
manual_cut_18656556020_20260816_194244_00000_task_3,Ranjeeta,20.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_211059_00000_task_1,Ranjeeta,31.0,2026-09-10,completed
manual_cut_18656556020_20260816_211059_00000_task_1,Ranjeeta,31.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_211059_00000_task_14,Ranjeeta,16.0,2026-09-10,completed
manual_cut_18656556020_20260816_211059_00000_task_14,Ranjeeta,16.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_211059_00003_task_3,Ranjeeta,30.0,2026-09-10,completed
manual_cut_18656556020_20260816_211059_00003_task_3,Ranjeeta,30.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_211059_00004_task_0,Ranjeeta,60.0,2026-09-10,completed
manual_cut_18656556020_20260816_211059_00004_task_0,Ranjeeta,60.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_211059_00005_task_0,Ranjeeta,51.0,2026-09-10,completed
manual_cut_18656556020_20260816_211059_00005_task_0,Ranjeeta,51.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_211059_00005_task_5,Ranjeeta,48.0,2026-09-10,completed
manual_cut_18656556020_20260816_211059_00005_task_5,Ranjeeta,48.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00000_task_0,Ranjeeta,24.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00000_task_0,Ranjeeta,24.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00000_task_1,Ranjeeta,35.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00000_task_1,Ranjeeta,35.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00000_task_2,Ranjeeta,59.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00000_task_2,Ranjeeta,59.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00000_task_5,Ranjeeta,19.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00000_task_5,Ranjeeta,19.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00000_task_7,Ranjeeta,29.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00000_task_7,Ranjeeta,29.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00002_task_0,Ranjeeta,240.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00002_task_0,Ranjeeta,240.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00002_task_2,Ranjeeta,45.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00002_task_2,Ranjeeta,45.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00003_task_1,Ranjeeta,95.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00003_task_1,Ranjeeta,95.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00005_task_1,Ranjeeta,80.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00005_task_1,Ranjeeta,80.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00005_task_4,Ranjeeta,17.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00005_task_4,Ranjeeta,17.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00006_task_2,Ranjeeta,57.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00006_task_2,Ranjeeta,57.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260816_224233_00006_task_9,Ranjeeta,41.0,2026-09-10,completed
manual_cut_18656556020_20260816_224233_00006_task_9,Ranjeeta,41.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_083247_00000_task_1,Ranjeeta,15.0,2026-09-10,completed
manual_cut_18656556020_20260817_083247_00000_task_1,Ranjeeta,15.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_083247_00002_task_2,Ranjeeta,31.0,2026-09-10,completed
manual_cut_18656556020_20260817_083247_00002_task_2,Ranjeeta,31.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_083247_00002_task_5,Ranjeeta,80.0,2026-09-10,completed
manual_cut_18656556020_20260817_083247_00002_task_5,Ranjeeta,80.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_083247_00004_task_0,Ranjeeta,128.0,2026-09-10,completed
manual_cut_18656556020_20260817_083247_00004_task_0,Ranjeeta,128.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_083247_00004_task_1,Ranjeeta,103.0,2026-09-10,completed
manual_cut_18656556020_20260817_083247_00004_task_1,Ranjeeta,103.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_093400_00000_task_2,Ranjeeta,77.0,2026-09-10,completed
manual_cut_18656556020_20260817_093400_00000_task_2,Ranjeeta,77.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_093400_00000_task_4,Ranjeeta,48.0,2026-09-10,completed
manual_cut_18656556020_20260817_093400_00000_task_4,Ranjeeta,48.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_111824_00000_task_1,Ranjeeta,34.0,2026-09-10,completed
manual_cut_18656556020_20260817_111824_00000_task_1,Ranjeeta,34.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_111824_00007_task_2,Ranjeeta,76.0,2026-09-10,completed
manual_cut_18656556020_20260817_111824_00007_task_2,Ranjeeta,76.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_111824_00013_task_6,Ranjeeta,55.0,2026-09-10,completed
manual_cut_18656556020_20260817_111824_00013_task_6,Ranjeeta,55.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_111824_00014_task_1,Ranjeeta,145.0,2026-09-10,completed
manual_cut_18656556020_20260817_111824_00014_task_1,Ranjeeta,145.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_111824_00015_task_4,Ranjeeta,19.0,2026-09-10,completed
manual_cut_18656556020_20260817_111824_00015_task_4,Ranjeeta,19.0,2026-09-10,auditor_passed
manual_cut_18656556020_20260817_111824_00016_task_5,Ranjeeta,11.0,2026-09-10,completed
